,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,redev_chance,flLv,orient,layout,finishes,remark
27679,19120500460024,ASP,2019-11-23,RES,blank,1971/01,1.25,0,213,0,5869,blank,blank,5649634,19120500460024,B2,5.0,blank,blank,HUNG WAN BLDG,鴻運樓,blank,blank,CASTLE PEAK RD KWAI CHUNG,青山公路葵涌段,472,blank,NKC,KCTL55 / DD444LOT311,|HUNG WAN BLDG鴻運樓|Phase |Block ,青山公路葵涌段HUNG WAN BLDG鴻運樓|Phase|Block,青山公路葵涌段HUNG WAN BLDG鴻運樓|Phase|Block|5|B2,葵涌,1971,49,HUNG WAN BLDG鴻運樓,472 CASTLE PEAK RD KWAI CHUNG|青山公路葵涌段,472 CASTLE PEAK RD KWAI CHUNG,472 青山公路葵涌段,"鴻運樓,青山公路葵涌段","HUNG WAN BLDG,CASTLE PEAK RD KWAI CHUNG","HUNG WAN BLDG,CASTLE PEAK RD KWAI CHUNG|鴻運樓,青山公路葵涌段",CASTLE PEAK RD KWAI CHUNGblankHUNG WAN BLDG鴻運樓|Phaseblank|Blockblank|5|B2consid1.25,5,中,中層,北,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27230,19052100730053,ASP,2019-05-08,RES,blank,1999/11,4.45,507,407,8777,10934,blank,blank,5547540,19052100730053,3,28.0,B,blank,HO FUNG COURT,豪峰閣,YI FUNG COURT,怡峰苑,PO LEI ST,寶梨街,8,blank,NKC,KCTL475,YI FUNG COURT|HO FUNG COURT豪峰閣|Phase |Block B,寶梨街YI FUNG COURTHO FUNG COURT豪峰閣|Phase|BlockB,寶梨街YI FUNG COURTHO FUNG COURT豪峰閣|Phase|BlockB|28|3,葵涌,1999,21,HO FUNG COURT豪峰閣,8 PO LEI ST|寶梨街,8 PO LEI ST,8 寶梨街,"豪峰閣,怡峰苑,寶梨街","HO FUNG COURT,YI FUNG COURT,PO LEI ST","HO FUNG COURT,YI FUNG COURT,PO LEI ST|豪峰閣,怡峰苑,寶梨街",PO LEI STYI FUNG COURTHO FUNG COURT豪峰閣|Phaseblank|BlockB|28|3consid4.45,28,很低,低層,西南,沒資料,有,單位實用四正 交通方便 配套完善
27602,19110601830234,ASP,2019-10-31,RES,blank,1986/06,4.466,425,315,10508,14178,blank,BW:31 SF (GI/NE) / ,5636423,19110601830234,6,30.0,B,blank,blank,blank,PO SING CTR,寶星中心,WO YI HOP RD,和宜合道,5,27,NKC,DD444LOT285RP,PO SING CTR||Phase |Block B,和宜合道PO SING CTR|Phase|BlockB,和宜合道PO SING CTR|Phase|BlockB|30|6,葵涌,1986,34,blankblank,5-27 WO YI HOP RD|和宜合道,5-27 WO YI HOP RD,5-27 和宜合道,"寶星中心B座,和宜合道","PO SING CTR(BLOCK B),WO YI HOP RD","PO SING CTR(Block B),WO YI HOP RD|寶星中心B座,和宜合道",WO YI HOP RDPO SING CTRblankblank|Phaseblank|BlockB|30|6consid4.466,30,低,中層,西北,四正,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
28173,20061801460169,ASP,2020-06-09,RES,blank,1973/07,4.468,0,420,0,10638,blank,blank,5725623,20061801460169,7,7.0,blank,blank,SING SHING BLDG,成城大廈,blank,blank,WO YI HOP RD,和宜合道,102,blank,NKC,KCTL172,|SING SHING BLDG成城大廈|Phase |Block ,和宜合道SING SHING BLDG成城大廈|Phase|Block,和宜合道SING SHING BLDG成城大廈|Phase|Block|7|7,葵涌,1973,47,SING SHING BLDG成城大廈,102 WO YI HOP RD|和宜合道,102 WO YI HOP RD,102 和宜合道,"成城大廈,和宜合道","SING SHING BLDG,WO YI HOP RD","SING SHING BLDG,WO YI HOP RD|成城大廈,和宜合道",WO YI HOP RDblankSING SHING BLDG成城大廈|Phaseblank|Blockblank|7|7consid4.468,7,中,低層,南,四正,有,業主減價 上車筍盤 歡迎約睇
27600,19110601000332,ASP,2019-10-25,RES,blank,1986/06,4.468,425,315,10513,14184,blank,BW:31 SF (GI/NE) / ,5636233,19110601000332,3,21.0,B,blank,blank,blank,PO SING CTR,寶星中心,WO YI HOP RD,和宜合道,5,27,NKC,DD444LOT285RP,PO SING CTR||Phase |Block B,和宜合道PO SING CTR|Phase|BlockB,和宜合道PO SING CTR|Phase|BlockB|21|3,葵涌,1986,34,blankblank,5-27 WO YI HOP RD|和宜合道,5-27 WO YI HOP RD,5-27 和宜合道,"寶星中心B座,和宜合道","PO SING CTR(BLOCK B),WO YI HOP RD","PO SING CTR(Block B),WO YI HOP RD|寶星中心B座,和宜合道",WO YI HOP RDPO SING CTRblankblank|Phaseblank|BlockB|21|3consid4.468,21,低,高層,西南,沒資料,基本,業主減價 上車筍盤 歡迎約睇
27346,19062102450198,ASP,2019-05-23,RES,blank,1985/09,4.48,430,295,10419,15186,blank,BW:53 SF (GI/NE) / ,5569680,19062102450198,7,32.0,A,blank,blank,blank,PO SING CTR,寶星中心,WO YI HOP RD,和宜合道,5,27,NKC,DD444LOT285RP,PO SING CTR||Phase |Block A,和宜合道PO SING CTR|Phase|BlockA,和宜合道PO SING CTR|Phase|BlockA|32|7,葵涌,1985,35,blankblank,5-27 WO YI HOP RD|和宜合道,5-27 WO YI HOP RD,5-27 和宜合道,"寶星中心A座,和宜合道","PO SING CTR(BLOCK A),WO YI HOP RD","PO SING CTR(Block A),WO YI HOP RD|寶星中心A座,和宜合道",WO YI HOP RDPO SING CTRblankblank|Phaseblank|BlockA|32|7consid4.48,32,低,低層,東,呂字型,良好,單位實用四正 交通方便 配套完善
27200,19050801760266,ASP,2019-04-29,RES,blank,1976/02,4.48,0,405,0,11062,blank,blank,5539530,19050801760266,C,8.0,blank,blank,KWAI PO BLDG,葵寶大廈,blank,blank,LEI MUK RD,梨木道,112,blank,NKC,KCTL279,|KWAI PO BLDG葵寶大廈|Phase |Block ,梨木道KWAI PO BLDG葵寶大廈|Phase|Block,梨木道KWAI PO BLDG葵寶大廈|Phase|Block|8|C,葵涌,1976,44,KWAI PO BLDG葵寶大廈,112 LEI MUK RD|梨木道,112 LEI MUK RD,112 梨木道,"葵寶大廈,梨木道","KWAI PO BLDG,LEI MUK RD","KWAI PO BLDG,LEI MUK RD|葵寶大廈,梨木道",LEI MUK RDblankKWAI PO BLDG葵寶大廈|Phaseblank|Blockblank|8|Cconsid4.48,8,近乎零,高層,東北,沒資料,基本,業主減價 上車筍盤 歡迎約睇
27272,19053000540040,ASP,2019-05-10,RES,blank,1975/11,4.48,506,386,8854,11606,blank,blank,5556151,19053000540040,E,6.0,blank,blank,KWAI KING BLDG,葵景大廈,blank,blank,KWONG FAI CIRT,光輝圍,31,blank,NKC,KCTL223,|KWAI KING BLDG葵景大廈|Phase |Block ,光輝圍KWAI KING BLDG葵景大廈|Phase|Block,光輝圍KWAI KING BLDG葵景大廈|Phase|Block|6|E,葵涌,1975,45,KWAI KING BLDG葵景大廈,31 KWONG FAI CIRT|光輝圍,31 KWONG FAI CIRT,31 光輝圍,"葵景大廈,光輝圍","KWAI KING BLDG,KWONG FAI CIRT","KWAI KING BLDG,KWONG FAI CIRT|葵景大廈,光輝圍",KWONG FAI CIRTblankKWAI KING BLDG葵景大廈|Phaseblank|Blockblank|6|Econsid4.48,6,中,低層,東北,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27354,19062600900018,ASP,2019-06-06,RES,blank,1973/08,4.48,437,377,10252,11883,blank,blank,5571775,19062600900018,E,14.0,blank,blank,KWAI LOONG BLDG,葵龍大廈,blank,blank,TAI LOONG ST,大隴街,63,blank,NKC,KCTL208,|KWAI LOONG BLDG葵龍大廈|Phase |Block ,大隴街KWAI LOONG BLDG葵龍大廈|Phase|Block,大隴街KWAI LOONG BLDG葵龍大廈|Phase|Block|14|E,葵涌,1973,47,KWAI LOONG BLDG葵龍大廈,63 TAI LOONG ST|大隴街,63 TAI LOONG ST,63 大隴街,"葵龍大廈,大隴街","KWAI LOONG BLDG,TAI LOONG ST","KWAI LOONG BLDG,TAI LOONG ST|葵龍大廈,大隴街",TAI LOONG STblankKWAI LOONG BLDG葵龍大廈|Phaseblank|Blockblank|14|Econsid4.48,14,中,低層,東,呂字型,良好,單位實用四正 交通方便 配套完善
27190,19050302560085,ASP,2019-04-08,RES,blank,1976/02,4.49,0,405,0,11086,blank,blank,5536774,19050302560085,F,16.0,blank,blank,KWAI PO BLDG,葵寶大廈,blank,blank,LEI MUK RD,梨木道,112,blank,NKC,KCTL279,|KWAI PO BLDG葵寶大廈|Phase |Block ,梨木道KWAI PO BLDG葵寶大廈|Phase|Block,梨木道KWAI PO BLDG葵寶大廈|Phase|Block|16|F,葵涌,1976,44,KWAI PO BLDG葵寶大廈,112 LEI MUK RD|梨木道,112 LEI MUK RD,112 梨木道,"葵寶大廈,梨木道","KWAI PO BLDG,LEI MUK RD","KWAI PO BLDG,LEI MUK RD|葵寶大廈,梨木道",LEI MUK RDblankKWAI PO BLDG葵寶大廈|Phaseblank|Blockblank|16|Fconsid4.49,16,近乎零,中層,東南,沒資料,基本,單位實用四正 交通方便 配套完善
27604,19110701280015,ASP,2019-10-29,RES,blank,1978/03,4.49,502,440,8944,10205,blank,blank,5636865,19110701280015,G,2.0,blank,blank,CHEONG WANG MANS,昌宏大廈,blank,blank,CASTLE PEAK RD KWAI CHUNG,青山公路葵涌段,539,blank,NKC,KCTL271,|CHEONG WANG MANS昌宏大廈|Phase |Block ,青山公路葵涌段CHEONG WANG MANS昌宏大廈|Phase|Block,青山公路葵涌段CHEONG WANG MANS昌宏大廈|Phase|Block|2|G,葵涌,1978,42,CHEONG WANG MANS昌宏大廈,539 CASTLE PEAK RD KWAI CHUNG|青山公路葵涌段,539 CASTLE PEAK RD KWAI CHUNG,539 青山公路葵涌段,"昌宏大廈,青山公路葵涌段","CHEONG WANG MANS,CASTLE PEAK RD KWAI CHUNG","CHEONG WANG MANS,CASTLE PEAK RD KWAI CHUNG|昌宏大廈,青山公路葵涌段",CASTLE PEAK RD KWAI CHUNGblankCHEONG WANG MANS昌宏大廈|Phaseblank|Blockblank|2|Gconsid4.49,2,低,中層,西,四正,良好,業主減價 上車筍盤 歡迎約睇
27550,19101602210145,ASP,2019-10-14,RES,blank,1974/03,4.5,507,370,8876,12162,blank,blank,5627165,19101602210145,A,10.0,blank,blank,KAM PUI BLDG,金珮樓,blank,blank,SHEK MAN PATH,石文徑,14,blank,NKC,KCTL251,|KAM PUI BLDG金珮樓|Phase |Block ,石文徑KAM PUI BLDG金珮樓|Phase|Block,石文徑KAM PUI BLDG金珮樓|Phase|Block|10|A,葵涌,1974,46,KAM PUI BLDG金珮樓,14 SHEK MAN PATH|石文徑,14 SHEK MAN PATH,14 石文徑,"金珮樓,石文徑","KAM PUI BLDG,SHEK MAN PATH","KAM PUI BLDG,SHEK MAN PATH|金珮樓,石文徑",SHEK MAN PATHblankKAM PUI BLDG金珮樓|Phaseblank|Blockblank|10|Aconsid4.5,10,中,中層,北,四正,良好,業主減價 上車筍盤 歡迎約睇
27278,19053101300015,ASP,2019-05-24,RES,blank,1985/07,4.5,393,308,11450,14610,blank,BW:30 SF (GI/NE) / ,5557338,19053101300015,3,1.0,D,blank,blank,blank,PO SING CTR,寶星中心,WO YI HOP RD,和宜合道,5,27,NKC,DD444LOT285RP,PO SING CTR||Phase |Block D,和宜合道PO SING CTR|Phase|BlockD,和宜合道PO SING CTR|Phase|BlockD|1|3,葵涌,1985,35,blankblank,5-27 WO YI HOP RD|和宜合道,5-27 WO YI HOP RD,5-27 和宜合道,"寶星中心D座,和宜合道","PO SING CTR(BLOCK D),WO YI HOP RD","PO SING CTR(Block D),WO YI HOP RD|寶星中心D座,和宜合道",WO YI HOP RDPO SING CTRblankblank|Phaseblank|BlockD|1|3consid4.5,1,低,高層,東南,呂字型,基本,單位實用四正 交通方便 配套完善
27194,19050702500420,ASP,2019-04-15,RES,blank,1978/06,4.5,427,350,10539,12857,blank,blank,5538687,19050702500420,B,7.0,blank,blank,KWAI CHUNG CTR,葵涌中心,blank,blank,KWAI HING RD,葵興路,100,blank,NKC,KCTL294,|KWAI CHUNG CTR葵涌中心|Phase |Block ,葵興路KWAI CHUNG CTR葵涌中心|Phase|Block,葵興路KWAI CHUNG CTR葵涌中心|Phase|Block|7|B,葵涌,1978,42,KWAI CHUNG CTR葵涌中心,100 KWAI HING RD|葵興路,100 KWAI HING RD,100 葵興路,"葵涌中心,葵興路","KWAI CHUNG CTR,KWAI HING RD","KWAI CHUNG CTR,KWAI HING RD|葵涌中心,葵興路",KWAI HING RDblankKWAI CHUNG CTR葵涌中心|Phaseblank|Blockblank|7|Bconsid4.5,7,低,高層,東,四正,基本,單位實用四正 交通方便 配套完善
27251,19052402050136,ASP,2019-05-17,RES,blank,1974/10,4.5,0,436,0,10321,blank,blank,5551719,19052402050136,B,8.0,blank,blank,KWAI FUNG HSE,葵豐樓,blank,blank,PING LAI PATH,屏麗徑,5,11,NKC,KCTL198,|KWAI FUNG HSE葵豐樓|Phase |Block ,屏麗徑KWAI FUNG HSE葵豐樓|Phase|Block,屏麗徑KWAI FUNG HSE葵豐樓|Phase|Block|8|B,葵涌,1974,46,KWAI FUNG HSE葵豐樓,5-11 PING LAI PATH|屏麗徑,5-11 PING LAI PATH,5-11 屏麗徑,"葵豐樓,屏麗徑","KWAI FUNG HSE,PING LAI PATH","KWAI FUNG HSE,PING LAI PATH|葵豐樓,屏麗徑",PING LAI PATHblankKWAI FUNG HSE葵豐樓|Phaseblank|Blockblank|8|Bconsid4.5,8,中,高層,東北,沒資料,有,單位實用四正 交通方便 配套完善
27442,19080601580160,ASP,2019-07-29,RES,blank,1978/03,4.5,509,450,8841,10000,blank,blank,5592937,19080601580160,F,4.0,blank,blank,CHEONG WANG MANS,昌宏大廈,blank,blank,CASTLE PEAK RD KWAI CHUNG,青山公路葵涌段,539,blank,NKC,KCTL271,|CHEONG WANG MANS昌宏大廈|Phase |Block ,青山公路葵涌段CHEONG WANG MANS昌宏大廈|Phase|Block,青山公路葵涌段CHEONG WANG MANS昌宏大廈|Phase|Block|4|F,葵涌,1978,42,CHEONG WANG MANS昌宏大廈,539 CASTLE PEAK RD KWAI CHUNG|青山公路葵涌段,539 CASTLE PEAK RD KWAI CHUNG,539 青山公路葵涌段,"昌宏大廈,青山公路葵涌段","CHEONG WANG MANS,CASTLE PEAK RD KWAI CHUNG","CHEONG WANG MANS,CASTLE PEAK RD KWAI CHUNG|昌宏大廈,青山公路葵涌段",CASTLE PEAK RD KWAI CHUNGblankCHEONG WANG MANS昌宏大廈|Phaseblank|Blockblank|4|Fconsid4.5,4,低,低層,東,四正,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
26949,19011601330014,ASP,2019-01-08,RES,blank,1976/02,4.5,0,420,0,10714,blank,blank,5485561,19011601330014,A,18.0,blank,blank,KWAI PO BLDG,葵寶大廈,blank,blank,LEI MUK RD,梨木道,112,blank,NKC,KCTL279,|KWAI PO BLDG葵寶大廈|Phase |Block ,梨木道KWAI PO BLDG葵寶大廈|Phase|Block,梨木道KWAI PO BLDG葵寶大廈|Phase|Block|18|A,葵涌,1976,44,KWAI PO BLDG葵寶大廈,112 LEI MUK RD|梨木道,112 LEI MUK RD,112 梨木道,"葵寶大廈,梨木道","KWAI PO BLDG,LEI MUK RD","KWAI PO BLDG,LEI MUK RD|葵寶大廈,梨木道",LEI MUK RDblankKWAI PO BLDG葵寶大廈|Phaseblank|Blockblank|18|Aconsid4.5,18,近乎零,低層,西南,呂字型,良好,單位實用四正 交通方便 配套完善
28048,20052601580048,ASP,2020-05-12,RES,blank,1976/09,4.5,0,370,0,12162,blank,blank,5712239,20052601580048,E,15.0,blank,blank,KWAI WAH BLDG,葵華大廈,blank,blank,TAI LOONG ST,大隴街,11,blank,NKC,KCTL205,|KWAI WAH BLDG葵華大廈|Phase |Block ,大隴街KWAI WAH BLDG葵華大廈|Phase|Block,大隴街KWAI WAH BLDG葵華大廈|Phase|Block|15|E,葵涌,1976,44,KWAI WAH BLDG葵華大廈,11 TAI LOONG ST|大隴街,11 TAI LOONG ST,11 大隴街,"葵華大廈,大隴街","KWAI WAH BLDG,TAI LOONG ST","KWAI WAH BLDG,TAI LOONG ST|葵華大廈,大隴街",TAI LOONG STblankKWAI WAH BLDG葵華大廈|Phaseblank|Blockblank|15|Econsid4.5,15,近乎零,高層,東北,四正,基本,單位實用四正 交通方便 配套完善
26941,19011401870046,ASP,2019-01-04,RES,blank,1973/12,4.5,0,420,0,10714,blank,blank,5484427,19011401870046,D,5.0,blank,blank,KWAI LOK BLDG,葵樂大廈,blank,blank,WING FONG RD,榮芳路,79,blank,NKC,KCTL200,|KWAI LOK BLDG葵樂大廈|Phase |Block ,榮芳路KWAI LOK BLDG葵樂大廈|Phase|Block,榮芳路KWAI LOK BLDG葵樂大廈|Phase|Block|5|D,葵涌,1973,47,KWAI LOK BLDG葵樂大廈,79 WING FONG RD|榮芳路,79 WING FONG RD,79 榮芳路,"葵樂大廈,榮芳路","KWAI LOK BLDG,WING FONG RD","KWAI LOK BLDG,WING FONG RD|葵樂大廈,榮芳路",WING FONG RDblankKWAI LOK BLDG葵樂大廈|Phaseblank|Blockblank|5|Dconsid4.5,5,中,中層,西南,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
26943,19011402010169,ASP,2019-01-04,RES,blank,1993/06,4.5,710,554,6338,8123,blank,blank,5484457,19011402010169,7,9.0,A,blank,KWAI YEE HSE,葵義閣,KWAI YIN COURT,葵賢苑,TAI HA ST,大廈街,43,blank,NKC,KCTL431,KWAI YIN COURT|KWAI YEE HSE葵義閣|Phase |Block A,大廈街KWAI YIN COURTKWAI YEE HSE葵義閣|Phase|BlockA,大廈街KWAI YIN COURTKWAI YEE HSE葵義閣|Phase|BlockA|9|7,葵涌,1993,27,KWAI YEE HSE葵義閣,43 TAI HA ST|大廈街,43 TAI HA ST,43 大廈街,"葵義閣,葵賢苑,大廈街","KWAI YEE HSE,KWAI YIN COURT,TAI HA ST","KWAI YEE HSE,KWAI YIN COURT,TAI HA ST|葵義閣,葵賢苑,大廈街",TAI HA STKWAI YIN COURTKWAI YEE HSE葵義閣|Phaseblank|BlockA|9|7consid4.5,9,低,高層,西北,四正,良好,業主減價 上車筍盤 歡迎約睇
28005,20051401660189,ASP,2020-05-05,RES,blank,1973/12,4.5,0,400,0,11250,blank,blank,5706629,20051401660189,C,16.0,blank,blank,KWAI LOK BLDG,葵樂大廈,blank,blank,WING FONG RD,榮芳路,79,blank,NKC,KCTL200,|KWAI LOK BLDG葵樂大廈|Phase |Block ,榮芳路KWAI LOK BLDG葵樂大廈|Phase|Block,榮芳路KWAI LOK BLDG葵樂大廈|Phase|Block|16|C,葵涌,1973,47,KWAI LOK BLDG葵樂大廈,79 WING FONG RD|榮芳路,79 WING FONG RD,79 榮芳路,"葵樂大廈,榮芳路","KWAI LOK BLDG,WING FONG RD","KWAI LOK BLDG,WING FONG RD|葵樂大廈,榮芳路",WING FONG RDblankKWAI LOK BLDG葵樂大廈|Phaseblank|Blockblank|16|Cconsid4.5,16,中,低層,東,沒資料,基本,單位實用四正 交通方便 配套完善
28106,20060900520071,ASP,2020-05-27,RES,blank,1974/10,4.5,0,560,0,8036,blank,blank,5719718,20060900520071,C,5.0,blank,blank,KWAI FUNG HSE,葵豐樓,blank,blank,PING LAI PATH,屏麗徑,3,21,NKC,KCTL198,|KWAI FUNG HSE葵豐樓|Phase |Block ,屏麗徑KWAI FUNG HSE葵豐樓|Phase|Block,屏麗徑KWAI FUNG HSE葵豐樓|Phase|Block|5|C,葵涌,1974,46,KWAI FUNG HSE葵豐樓,3-21 PING LAI PATH|屏麗徑,3-21 PING LAI PATH,3-21 屏麗徑,"葵豐樓,屏麗徑","KWAI FUNG HSE,PING LAI PATH","KWAI FUNG HSE,PING LAI PATH|葵豐樓,屏麗徑",PING LAI PATHblankKWAI FUNG HSE葵豐樓|Phaseblank|Blockblank|5|Cconsid4.5,5,中,低層,東北,沒資料,基本,單位實用四正 交通方便 配套完善
27089,19040400780138,ASP,2019-03-14,RES,blank,1976/07,4.5,550,445,8182,10112,blank,blank,5520893,19040400780138,B,13.0,blank,blank,CHEONG FAT BLDG,昌發大廈,blank,blank,KWONG FAI CIRT,光輝圍,21,blank,NKC,KCTL191 / KCTL245,|CHEONG FAT BLDG昌發大廈|Phase |Block ,光輝圍CHEONG FAT BLDG昌發大廈|Phase|Block,光輝圍CHEONG FAT BLDG昌發大廈|Phase|Block|13|B,葵涌,1976,44,CHEONG FAT BLDG昌發大廈,21 KWONG FAI CIRT|光輝圍,21 KWONG FAI CIRT,21 光輝圍,"昌發大廈,光輝圍","CHEONG FAT BLDG,KWONG FAI CIRT","CHEONG FAT BLDG,KWONG FAI CIRT|昌發大廈,光輝圍",KWONG FAI CIRTblankCHEONG FAT BLDG昌發大廈|Phaseblank|Blockblank|13|Bconsid4.5,13,近乎零,高層,西南,呂字型,有,業主減價 上車筍盤 歡迎約睇
27159,19042501370018,ASP,2019-04-04,RES,blank,1975/11,4.5,662,476,6798,9454,blank,blank,5531809,19042501370018,A,16.0,blank,blank,KWAI KING BLDG,葵景大廈,blank,blank,KWONG FAI CIRT,光輝圍,31,blank,NKC,KCTL223,|KWAI KING BLDG葵景大廈|Phase |Block ,光輝圍KWAI KING BLDG葵景大廈|Phase|Block,光輝圍KWAI KING BLDG葵景大廈|Phase|Block|16|A,葵涌,1975,45,KWAI KING BLDG葵景大廈,31 KWONG FAI CIRT|光輝圍,31 KWONG FAI CIRT,31 光輝圍,"葵景大廈,光輝圍","KWAI KING BLDG,KWONG FAI CIRT","KWAI KING BLDG,KWONG FAI CIRT|葵景大廈,光輝圍",KWONG FAI CIRTblankKWAI KING BLDG葵景大廈|Phaseblank|Blockblank|16|Aconsid4.5,16,中,中層,西南,四正,有,單位實用四正 交通方便 配套完善
27115,19041200120035,ASP,2019-04-03,RES,blank,1985/07,4.52,470,325,9617,13908,blank,BW:65 SF (GI/NE) / ,5524787,19041200120035,7,17.0,C,blank,blank,blank,PO SING CTR,寶星中心,WO YI HOP RD,和宜合道,5,27,NKC,DD444LOT285RP,PO SING CTR||Phase |Block C,和宜合道PO SING CTR|Phase|BlockC,和宜合道PO SING CTR|Phase|BlockC|17|7,葵涌,1985,35,blankblank,5-27 WO YI HOP RD|和宜合道,5-27 WO YI HOP RD,5-27 和宜合道,"寶星中心C座,和宜合道","PO SING CTR(BLOCK C),WO YI HOP RD","PO SING CTR(Block C),WO YI HOP RD|寶星中心C座,和宜合道",WO YI HOP RDPO SING CTRblankblank|Phaseblank|BlockC|17|7consid4.52,17,低,中層,西,呂字型,有,單位實用四正 交通方便 配套完善
27058,19032701720015,ASP,2019-03-15,RES,blank,1985/07,4.52,449,368,10067,12283,blank,BW:46 SF (GI/NE) / ,5516479,19032701720015,3,16.0,D,blank,blank,blank,PO SING CTR,寶星中心,WO YI HOP RD,和宜合道,5,27,NKC,DD444LOT285RP,PO SING CTR||Phase |Block D,和宜合道PO SING CTR|Phase|BlockD,和宜合道PO SING CTR|Phase|BlockD|16|3,葵涌,1985,35,blankblank,5-27 WO YI HOP RD|和宜合道,5-27 WO YI HOP RD,5-27 和宜合道,"寶星中心D座,和宜合道","PO SING CTR(BLOCK D),WO YI HOP RD","PO SING CTR(Block D),WO YI HOP RD|寶星中心D座,和宜合道",WO YI HOP RDPO SING CTRblankblank|Phaseblank|BlockD|16|3consid4.52,16,低,中層,北,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27012,19030600890027,ASP,2019-02-27,RES,blank,2001/08,4.53,574,432,7892,10486,blank,blank,5506980,19030600890027,15,11.0,A,blank,blank,blank,LAI YAN COURT,荔欣苑,LAI KING HILL RD,荔景山路,278,blank,NKC,KCTL445RP,LAI YAN COURT||Phase |Block A,荔景山路LAI YAN COURT|Phase|BlockA,荔景山路LAI YAN COURT|Phase|BlockA|11|15,葵涌,2001,19,blankblank,278 LAI KING HILL RD|荔景山路,278 LAI KING HILL RD,278 荔景山路,"荔欣苑A座,荔景山路","LAI YAN COURT(BLOCK A),LAI KING HILL RD","LAI YAN COURT(Block A),LAI KING HILL RD|荔欣苑A座,荔景山路",LAI KING HILL RDLAI YAN COURTblankblank|Phaseblank|BlockA|11|15consid4.53,11,很低,高層,北,呂字型,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27173,19042900530032,ASP,2019-04-08,RES,blank,1981/01,4.538,451,360,10062,12606,blank,blank,5533526,19042900530032,8,13.0,B,blank,blank,blank,KWAI SING CTR,葵星中心,WO YI HOP RD,和宜合道,3,blank,NKC,KCTL367,KWAI SING CTR||Phase |Block B,和宜合道KWAI SING CTR|Phase|BlockB,和宜合道KWAI SING CTR|Phase|BlockB|13|8,葵涌,1981,39,blankblank,3 WO YI HOP RD|和宜合道,3 WO YI HOP RD,3 和宜合道,"葵星中心B座,和宜合道","KWAI SING CTR(BLOCK B),WO YI HOP RD","KWAI SING CTR(Block B),WO YI HOP RD|葵星中心B座,和宜合道",WO YI HOP RDKWAI SING CTRblankblank|Phaseblank|BlockB|13|8consid4.538,13,低,中層,東北,四正,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27310,19061001960016,ASP,2019-05-20,RES,blank,1975/04,4.548,521,394,8729,11543,blank,blank,5562325,19061001960016,D,3.0,blank,blank,KWAI FOOK BLDG,葵福大廈,blank,blank,LAI FONG ST,禮芳街,15,blank,NKC,KCTL256,|KWAI FOOK BLDG葵福大廈|Phase |Block ,禮芳街KWAI FOOK BLDG葵福大廈|Phase|Block,禮芳街KWAI FOOK BLDG葵福大廈|Phase|Block|3|D,葵涌,1975,45,KWAI FOOK BLDG葵福大廈,15 LAI FONG ST|禮芳街,15 LAI FONG ST,15 禮芳街,"葵福大廈,禮芳街","KWAI FOOK BLDG,LAI FONG ST","KWAI FOOK BLDG,LAI FONG ST|葵福大廈,禮芳街",LAI FONG STblankKWAI FOOK BLDG葵福大廈|Phaseblank|Blockblank|3|Dconsid4.548,3,中,中層,東,四正,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27188,19050301720478,ASP,2019-04-23,RES,blank,1976/12,4.56,0,515,0,8854,blank,blank,5536461,19050301720478,3,5.0,A,blank,blank,blank,HUTCHISON EST,和記新村,CASTLE PEAK RD KWAI CHUNG,青山公路葵涌段,482,blank,NKC,KCTL301,HUTCHISON EST||Phase |Block A,青山公路葵涌段HUTCHISON EST|Phase|BlockA,青山公路葵涌段HUTCHISON EST|Phase|BlockA|5|3,葵涌,1976,44,blankblank,482 CASTLE PEAK RD KWAI CHUNG|青山公路葵涌段,482 CASTLE PEAK RD KWAI CHUNG,482 青山公路葵涌段,"和記新村A座,青山公路葵涌段","HUTCHISON EST(BLOCK A),CASTLE PEAK RD KWAI CHUNG","HUTCHISON EST(Block A),CASTLE PEAK RD KWAI CHUNG|和記新村A座,青山公路葵涌段",CASTLE PEAK RD KWAI CHUNGHUTCHISON ESTblankblank|Phaseblank|BlockA|5|3consid4.56,5,近乎零,中層,東南,四正,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
